exec_loc	Freq	dept_nm_lvl_2	exec_amount
서울시청구내식당 (중구 세종대로 110)	34	서울특별시장	350000
서울시청구내식당 (중구 세종대로 110)	34	서울특별시장	450000
서울시청구내식당 (중구 세종대로 110)	34	서울특별시장	460000
서울시청구내식당 (중구 세종대로 110)	34	경제진흥본부	195000
서울시청구내식당 (중구 세종대로 110)	34	행정국	300000
서울시청구내식당 (중구 세종대로 110)	34	행정국	442500
서울시청구내식당 (중구 세종대로 110)	34	행정국	1032500
서울시청구내식당 (중구 세종대로 110)	34	행정국	560500
서울시청구내식당 (중구 세종대로 110)	34	행정국	350000
서울시청구내식당 (중구 세종대로 110)	34	행정국	450000
서울시청구내식당 (중구 세종대로 110)	34	행정국	460000
서울시청구내식당 (중구 세종대로 110)	34	도시계획국	30000
서울시청구내식당 (중구 세종대로 110)	34	도시재생본부	100000
서울시청구내식당 (중구 세종대로 110)	34	도시재생본부	80000
서울시청구내식당 (중구 세종대로 110)	34	도시재생본부	200000
서울시청구내식당 (중구 세종대로 110)	34	도시재생본부	240000
서울시청구내식당 (중구 세종대로 110)	34	주택건축국	472000
서울시청구내식당 (중구 세종대로 110)	34	주택건축국	328000
서울시청구내식당 (중구 세종대로 110)	34	주택건축국	390000
서울시청구내식당 (중구 세종대로 110)	34	도시계획국	40000
서울시청구내식당(서울 중구 세종대로 110)	48	주택건축국	80000
서울시청구내식당(서울 중구 세종대로 110)	48	복지본부	400000
서울시청구내식당(서울 중구 세종대로 110)	48	여성가족정책실	28000
서울시청구내식당(서울 중구 세종대로 110)	48	복지본부	292500
서울시청구내식당(서울 중구 세종대로 110)	48	기획조정실	28000
서울시청구내식당(서울 중구 세종대로 110)	48	여성가족정책실	320000
서울시청구내식당(서울 중구 세종대로 110)	48	행정국	80000
서울시청구내식당(서울 중구 세종대로 110)	48	서울혁신기획관	32000
서울시청구내식당(서울 중구 세종대로 110)	48	행정국	468500
서울시청구내식당(서울 중구 세종대로 110)	48	서울특별시장	920000
서울시청구내식당(서울 중구 세종대로 110)	48	정보기획관	112000
서울시청구내식당(서울 중구 세종대로 110)	48	일자리노동정책관	30000
서울시청구내식당(서울 중구 세종대로 110)	48	정무부시장	80000
서울시청구내식당(서울 중구 세종대로 110)	48	행정국	68000
서울시청구내식당(서울 중구 세종대로 110)	48	기후환경본부	300000
서울시청구내식당(서울 중구 세종대로 110)	48	행정국	295000
서울시청구내식당(서울 중구 세종대로 110)	48	서울특별시장	1000000
서울시청구내식당(서울 중구 세종대로 110)	48	서울특별시장	442500
서울시청구내식당(서울 중구 세종대로 110)	48	서울특별시장	32500
서울시청구내식당(서울 중구 세종대로 110)	48	서울특별시장	177000
서울시청구내식당(서울 중구 세종대로 110)	48	서울특별시장	265500
서울시청구내식당(서울 중구 세종대로 110)	48	서울특별시장	649000
서울시청구내식당(서울 중구 세종대로 110)	48	주택건축국	200000
서울시청구내식당(서울 중구 세종대로 110)	48	행정국	489500
서울시청구내식당(서울 중구 세종대로 110)	48	서울특별시장	236000
서울시청구내식당(서울 중구 세종대로 110)	48	서울특별시장	129500
서울시청구내식당(서울 중구 세종대로 110)	48	서울특별시장	550000
서울시청구내식당(서울 중구 세종대로 110)	48	서울특별시장	1386500
서울시청구내식당(서울 중구 세종대로 110)	48	서울특별시장	531000
서울시청구내식당(서울 중구 세종대로 110)	48	서울특별시장	708000
서울시청구내식당(서울 중구 세종대로 110)	48	기획조정실	300000
서울시청구내식당(서울 중구 세종대로 110)	48	기획조정실	233000
서울시청구내식당(서울 중구 세종대로 110)	48	기획조정실	430000
서울시청구내식당(서울 중구 세종대로 110)	48	기획조정실	450000
서울시청구내식당(서울 중구 세종대로 110)	48	기획조정실	40000
서울시청구내식당(서울 중구 세종대로 110)	48	서울특별시장	285000
서울시청구내식당(서울 중구 세종대로 110)	48	서울특별시장	2166000
서울시청구내식당(서울 중구 세종대로 110)	48	서울특별시장	1681500
서울시청구내식당(서울 중구 세종대로 110)	48	행정국	130000
서울시청구내식당(서울 중구 세종대로 110)	48	행정국	24000
서울시청구내식당(서울 중구 세종대로 110)	48	행정국	140000
서울시청구내식당(서울 중구 세종대로 110)	48	기획조정실	240000
서울시청구내식당(서울 중구 세종대로 110)	48	시민소통기획관	372000
서울시청구내식당(서울 중구 세종대로 110)	48	스마트도시정책관	767000
서울시청구내식당(서울 중구 세종대로 110)	48	주택건축국	270000
서울시청구내식당(서울 중구 세종대로 110)	48	시민소통기획관	263500
서울시청구내식당(중구 세종대로)	39	행정국	1600000
서울시청구내식당(중구 세종대로)	39	행정1부시장	44000
서울시청구내식당(중구 세종대로)	39	행정1부시장	105000
서울시청구내식당(중구 세종대로)	39	시민건강국	280000
서울시청구내식당(중구 세종대로)	39	시민건강국	320000
서울시청구내식당(중구 세종대로)	39	행정1부시장	154000
서울시청구내식당(중구 세종대로)	39	행정1부시장	120000
서울시청구내식당(중구 세종대로)	39	비상기획관	64000
서울시청구내식당(중구 세종대로)	39	시민소통기획관	485000
서울시청구내식당(중구 세종대로)	39	정무부시장	172000
서울시청구내식당(중구 세종대로)	39	정무부시장	492000
서울시청구내식당(중구 세종대로)	39	정무부시장	164000
서울시청구내식당(중구 세종대로)	39	정무부시장	84000
서울시청구내식당(중구 세종대로)	39	시민소통기획관	492000
서울시청구내식당(중구 세종대로)	39	행정1부시장	192000
서울시청구내식당(중구 세종대로)	39	서울혁신기획관	324500
서울시청구내식당(중구 세종대로)	39	행정1부시장	198000
서울시청구내식당(중구 세종대로)	39	안전총괄본부	120000
서울시청구내식당(중구 세종대로)	39	행정1부시장	160000
서울시청구내식당(중구 세종대로)	39	행정1부시장	168000
서울시청구내식당(중구 세종대로)	39	행정1부시장	112000
서울시청구내식당(중구 세종대로)	39	비상기획관	160000
서울시청구내식당(중구 세종대로)	39	비상기획관	140000
서울시청구내식당(중구 세종대로)	39	비상기획관	60000
서울시청구내식당(중구 세종대로)	39	행정1부시장	162000
서울시청구내식당(중구 세종대로)	39	행정1부시장	196000
서울시청구내식당(중구 세종대로)	39	시민건강국	200000
서울시청구내식당(중구 세종대로)	39	시민소통기획관	495000
서울시청구내식당(중구 세종대로)	39	시민소통기획관	354000
서울시청구내식당(중구 세종대로)	39	시민소통기획관	295000
서울시청구내식당(중구 세종대로)	39	시민소통기획관	383500
서울시청구내식당(중구 세종대로)	39	정무부시장	493000
서울시청매점	71	주택건축국	425000
서울시청매점	71	기획조정실	38000
서울시청매점	71	도시교통본부	200000
서울시청매점	71	기획조정실	50000
서울시청매점	71	소방재난본부	280000
서울시청매점	71	소방재난본부	100000
서울시청매점	71	시민건강국	124000
서울시청매점	71	행정국	387500
서울시청매점	71	도시계획국	376000
서울시청매점	71	도시계획국	65000
서울시청매점	71	도시계획국	220700
서울시청매점	71	시민권익담당관	68000
서울시청매점	71	도시재생본부	100000
서울시청매점	71	도시재생본부	348180
서울시청매점	71	중부공원녹지사업소	192000
서울시청매점	71	도시계획국	274900
서울시청매점	71	도시계획국	445700
서울시청매점	71	소방재난본부	250000
서울시청매점	71	소방재난본부	145000
서울시청매점	71	소방재난본부	196000
서울시청매점	71	행정1부시장	424800
서울시청매점	71	기후환경본부	99500
서울시청매점	71	소방재난본부	240000
서울시청매점	71	소방재난본부	267000
서울시청매점	71	한강사업본부	364500
서울시청매점	71	행정1부시장	521400
서울시청매점	71	행정1부시장	294000
서울시청매점	71	행정1부시장	401330
서울시청매점	71	한강사업본부	301700
서울시청매점	71	기획조정실	87000
서울시청매점	71	주택건축국	361720
서울시청매점	71	도시계획국	247000
서울시청매점	71	정보기획관	218660
서울시청매점	71	시민감사옴부즈만위원회	334000
서울시청매점	71	재무국	367500
서울시청매점	71	소방재난본부	470000
서울시청매점	71	서울기록원	160000
서울시청매점	71	중부공원녹지사업소	60000
서울시청매점	71	중부공원녹지사업소	89000
서울시청매점	71	문화본부	100000
서울시청매점	71	재무국	400200
서울시청매점	71	시립미술관	300000
서울시청매점	71	시립미술관	46500
서울시청매점	71	시립미술관	35800
서울시청매점	71	도시기반시설본부	485000
서울시청매점	71	물순환안전국	142840
서울시청매점	71	도시기반시설본부	320800
서울시청매점	71	문화본부	200000
서울시청매점	71	문화본부	400000
서울시청매점	71	도시기반시설본부	320000
서울시청매점	71	시립미술관	240000
서울시청매점	71	도시계획국	370000
서울시청매점	71	도시계획국	432400
서울시청매점	71	도시기반시설본부	230000
서울시청매점	71	도시기반시설본부	250000
서울시청매점	71	도시기반시설본부	493840
서울시청매점	71	도시기반시설본부	600000
서울시청매점	71	시립미술관	100000
서울시청매점	71	시립미술관	70000
서울시청매점	71	평생교육국	132700
서울시청매점	71	평생교육국	120940
서울시청매점	71	평생교육국	424110
서울시청매점	71	행정국	161000
서울시청매점	71	한강사업본부	448700
서울시청매점	71	한강사업본부	370800
서울시청매점 (중구 덕수궁길 15)	196	소방재난본부	300000
서울시청매점 (중구 덕수궁길 15)	196	서울역사박물관	90000
서울시청매점 (중구 덕수궁길 15)	196	도시재생본부	160000
서울시청매점 (중구 덕수궁길 15)	196	도시기반시설본부	257380
서울시청매점 (중구 덕수궁길 15)	196	도시기반시설본부	222700
서울시청매점 (중구 덕수궁길 15)	196	재무국	440330
서울시청매점 (중구 덕수궁길 15)	196	안전총괄본부	200000
서울시청매점 (중구 덕수궁길 15)	196	물순환안전국	181000
서울시청매점 (중구 덕수궁길 15)	196	서울도서관	162500
서울시청매점 (중구 덕수궁길 15)	196	도시기반시설본부	487710
서울시청매점 (중구 덕수궁길 15)	196	물순환안전국	350000
서울시청매점 (중구 덕수궁길 15)	196	주택건축국	179800
서울시청매점 (중구 덕수궁길 15)	196	물순환안전국	255900
서울시청매점 (중구 덕수궁길 15)	196	도시기반시설본부	270000
서울시청매점 (중구 덕수궁길 15)	196	도시기반시설본부	241700
서울시청매점 (중구 덕수궁길 15)	196	도시기반시설본부	217000
서울시청매점 (중구 덕수궁길 15)	196	도시재생본부	275000
서울시청매점 (중구 덕수궁길 15)	196	감사위원회	440000
서울시청매점 (중구 덕수궁길 15)	196	재무국	462200
서울시청매점 (중구 덕수궁길 15)	196	재무국	40000
서울시청매점 (중구 덕수궁길 15)	196	지역발전본부	300000
서울시청매점 (중구 덕수궁길 15)	196	도시기반시설본부	277090
서울시청매점 (중구 덕수궁길 15)	196	복지본부	280000
서울시청매점 (중구 덕수궁길 15)	196	도시기반시설본부	279400
서울시청매점 (중구 덕수궁길 15)	196	재무국	462500
서울시청매점 (중구 덕수궁길 15)	196	재무국	109000
서울시청매점 (중구 덕수궁길 15)	196	도시기반시설본부	204100
서울시청매점 (중구 덕수궁길 15)	196	관광체육국	90410
서울시청매점 (중구 덕수궁길 15)	196	관광체육국	90000
서울시청매점 (중구 덕수궁길 15)	196	관광체육국	95000
서울시청매점 (중구 덕수궁길 15)	196	도시계획국	359000
서울시청매점 (중구 덕수궁길 15)	196	도시계획국	101300
서울시청매점 (중구 덕수궁길 15)	196	도시계획국	26400
서울시청매점 (중구 덕수궁길 15)	196	도시기반시설본부	300200
서울시청매점 (중구 덕수궁길 15)	196	도시기반시설본부	300000
서울시청매점 (중구 덕수궁길 15)	196	재무국	477000
서울시청매점 (중구 덕수궁길 15)	196	도시재생본부	305000
서울시청매점 (중구 덕수궁길 15)	196	서울도서관	114000
서울시청매점 (중구 덕수궁길 15)	196	서울도서관	99000
서울시청매점 (중구 덕수궁길 15)	196	문화본부	330400
서울시청매점 (중구 덕수궁길 15)	196	문화본부	193800
서울시청매점 (중구 덕수궁길 15)	196	물순환안전국	140000
서울시청매점 (중구 덕수궁길 15)	196	안전총괄본부	145000
서울시청매점 (중구 덕수궁길 15)	196	안전총괄본부	740360
서울시청매점 (중구 덕수궁길 15)	196	도시기반시설본부	345900
서울시청매점 (중구 덕수궁길 15)	196	도시기반시설본부	235600
서울시청매점 (중구 덕수궁길 15)	196	도시기반시설본부	498000
서울시청매점 (중구 덕수궁길 15)	196	도시기반시설본부	198500
서울시청매점 (중구 덕수궁길 15)	196	재무국	487500
서울시청매점 (중구 덕수궁길 15)	196	도시재생본부	274000
서울시청매점 (중구 덕수궁길 15)	196	안전총괄본부	378400
서울시청매점 (중구 덕수궁길 15)	196	도시기반시설본부	372000
서울시청매점 (중구 덕수궁길 15)	196	도시기반시설본부	317080
서울시청매점 (중구 덕수궁길 15)	196	도시기반시설본부	379300
서울시청매점 (중구 덕수궁길 15)	196	도시계획국	118000
서울시청매점 (중구 덕수궁길 15)	196	도시계획국	395100
서울시청매점 (중구 덕수궁길 15)	196	관광체육국	200000
서울시청매점 (중구 덕수궁길 15)	196	복지본부	227100
서울시청매점 (중구 덕수궁길 15)	196	도시기반시설본부	489100
서울시청매점 (중구 덕수궁길 15)	196	재무국	471500
서울시청매점 (중구 덕수궁길 15)	196	기후환경본부	18000
서울시청매점 (중구 덕수궁길 15)	196	기후환경본부	129360
서울시청매점 (중구 덕수궁길 15)	196	도시재생본부	318400
서울시청매점 (중구 덕수궁길 15)	196	안전총괄본부	400000
서울시청매점 (중구 덕수궁길 15)	196	도시계획국	368000
서울시청매점 (중구 덕수궁길 15)	196	도시계획국	225000
서울시청매점 (중구 덕수궁길 15)	196	도시기반시설본부	401600
서울시청매점 (중구 덕수궁길 15)	196	문화본부	283140
서울시청매점 (중구 덕수궁길 15)	196	도시재생본부	383800
서울시청매점 (중구 덕수궁길 15)	196	도시기반시설본부	290500
서울시청매점 (중구 덕수궁길 15)	196	인재개발원	15800
서울시청매점 (중구 덕수궁길 15)	196	도시기반시설본부	495000
서울시청매점 (중구 덕수궁길 15)	196	시민건강국	300000
서울시청매점 (중구 덕수궁길 15)	196	도시기반시설본부	600000
서울시청매점 (중구 덕수궁길 15)	196	도시기반시설본부	400000
서울시청매점 (중구 덕수궁길 15)	196	재무국	463700
서울시청매점 (중구 덕수궁길 15)	196	기후환경본부	41800
서울시청매점 (중구 덕수궁길 15)	196	소방재난본부	385000
서울시청매점 (중구 덕수궁길 15)	196	소방재난본부	196000
서울시청매점 (중구 덕수궁길 15)	196	평생교육국	250000
서울시청매점 (중구 덕수궁길 15)	196	도시기반시설본부	355740
서울시청매점 (중구 덕수궁길 15)	196	중부공원녹지사업소	186770
서울시청매점 (중구 덕수궁길 15)	196	재무국	496000
서울시청매점 (중구 덕수궁길 15)	196	도시재생본부	286000
서울시청매점 (중구 덕수궁길 15)	196	도시계획국	468500
서울시청매점 (중구 덕수궁길 15)	196	도시계획국	458000
서울시청매점 (중구 덕수궁길 15)	196	기후환경본부	116000
서울시청매점 (중구 덕수궁길 15)	196	문화본부	262800
서울시청매점 (중구 덕수궁길 15)	196	도시기반시설본부	282100
서울시청매점 (중구 덕수궁길 15)	196	평생교육국	143000
서울시청매점 (중구 덕수궁길 15)	196	평생교육국	100000
서울시청매점 (중구 덕수궁길 15)	196	평생교육국	78900
서울시청매점 (중구 덕수궁길 15)	196	문화본부	284800
서울시청매점 (중구 덕수궁길 15)	196	재무국	499400
서울시청매점 (중구 덕수궁길 15)	196	도시재생본부	362700
서울시청매점 (중구 덕수궁길 15)	196	서울역사박물관	100000
서울시청매점 (중구 덕수궁길 15)	196	도시기반시설본부	341100
서울시청매점 (중구 덕수궁길 15)	196	도시계획국	471000
서울시청매점 (중구 덕수궁길 15)	196	도시계획국	200000
서울시청매점 (중구 덕수궁길 15)	196	소방재난본부	388000
서울시청매점 (중구 덕수궁길 15)	196	소방재난본부	250000
서울시청매점 (중구 덕수궁길 15)	196	도시기반시설본부	115000
서울시청매점 (중구 덕수궁길 15)	196	도시기반시설본부	340350
서울시청매점 (중구 덕수궁길 15)	196	시민건강국	320000
서울시청매점 (중구 덕수궁길 15)	196	문화본부	12100
서울시청매점 (중구 덕수궁길 15)	196	도시기반시설본부	364700
서울시청매점 (중구 덕수궁길 15)	196	기후환경본부	264000
서울시청매점 (중구 덕수궁길 15)	196	도시재생본부	306000
서울시청매점 (중구 덕수궁길 15)	196	물순환안전국	500000
서울시청매점 (중구 덕수궁길 15)	196	평생교육국	150000
서울시청매점 (중구 덕수궁길 15)	196	도로사업소	45000
서울시청매점 (중구 덕수궁길 15)	196	문화본부	352100
서울시청매점 (중구 덕수궁길 15)	196	중부공원녹지사업소	127000
서울시청매점 (중구 덕수궁길 15)	196	도시계획국	70640
서울시청매점 (중구 덕수궁길 15)	196	재무국	495000
서울시청매점 (중구 덕수궁길 15)	196	재무국	483500
서울시청매점 (중구 덕수궁길 15)	196	도시기반시설본부	479000
서울시청매점 (중구 덕수궁길 15)	196	복지본부	110000
서울시청매점 (중구 덕수궁길 15)	196	복지본부	159500
서울시청매점 (중구 덕수궁길 15)	196	복지본부	163000
서울시청매점 (중구 덕수궁길 15)	196	복지본부	54800
서울시청매점 (중구 덕수궁길 15)	196	지역발전본부	450000
서울시청매점 (중구 덕수궁길 15)	196	소방재난본부	220000
서울시청매점 (중구 덕수궁길 15)	196	소방재난본부	315000
서울시청매점 (중구 덕수궁길 15)	196	소방재난본부	194940
서울시청매점 (중구 덕수궁길 15)	196	도시기반시설본부	305000
서울시청매점 (중구 덕수궁길 15)	196	물순환안전국	145000
서울시청매점 (중구 덕수궁길 15)	196	물순환안전국	200000
서울시청매점 (중구 덕수궁길 15)	196	안전총괄본부	314200
서울시청매점 (중구 덕수궁길 15)	196	지역발전본부	500000
서울시청매점 (중구 덕수궁길 15)	196	한강사업본부	550000
서울시청매점 (중구 덕수궁길 15)	196	한강사업본부	249700
서울시청매점 (중구 덕수궁길 15)	196	상수도사업본부	286000
서울시청매점 (중구 덕수궁길 15)	196	도시기반시설본부	330100
서울시청매점 (중구 덕수궁길 15)	196	도시기반시설본부	325000
서울시청매점 (중구 덕수궁길 15)	196	도시기반시설본부	302000
서울시청매점 (중구 덕수궁길 15)	196	기획조정실	280000
서울시청매점 (중구 덕수궁길 15)	196	도시계획국	230000
서울시청매점 (중구 덕수궁길 15)	196	도시재생본부	255000
서울시청매점 (중구 덕수궁길 15)	196	도시재생본부	6000
서울시청매점 (중구 덕수궁길 15)	196	재무국	499000
서울시청매점 (중구 덕수궁길 15)	196	소방재난본부	230000
서울시청매점 (중구 덕수궁길 15)	196	시민건강국	332000
서울시청매점 (중구 덕수궁길 15)	196	복지본부	87000
서울시청매점 (중구 덕수궁길 15)	196	복지본부	97000
서울시청매점 (중구 덕수궁길 15)	196	복지본부	107000
서울시청매점 (중구 덕수궁길 15)	196	서울역사박물관	38000
서울시청매점 (중구 덕수궁길 15)	196	상수도사업본부	344190
서울시청매점 (중구 덕수궁길 15)	196	물순환안전국	226640
서울시청매점 (중구 덕수궁길 15)	196	물순환안전국	250000
서울시청매점 (중구 덕수궁길 15)	196	도시재생본부	62930
서울시청매점 (중구 덕수궁길 15)	196	도시재생본부	21480
서울시청매점 (중구 덕수궁길 15)	196	도시계획국	369200
서울시청매점 (중구 덕수궁길 15)	196	상수도사업본부	316000
서울시청매점 (중구 덕수궁길 15)	196	소방재난본부	311300
서울시청매점 (중구 덕수궁길 15)	196	소방재난본부	321060
서울시청매점 (중구 덕수궁길 15)	196	복지본부	87600
서울시청매점 (중구 덕수궁길 15)	196	복지본부	195000
서울시청매점 (중구 덕수궁길 15)	196	복지본부	121000
서울시청매점 (중구 덕수궁길 15)	196	복지본부	85000
서울시청매점 (중구 덕수궁길 15)	196	재무국	280870
서울시청매점 (중구 덕수궁길 15)	196	푸른도시국	408000
서울시청매점 (중구 덕수궁길 15)	196	재무국	398310
서울시청매점 (중구 덕수궁길 15)	196	재무국	453740
서울시청매점 (중구 덕수궁길 15)	196	중부공원녹지사업소	68360
서울시청매점 (중구 덕수궁길 15)	196	기후환경본부	21000
서울시청매점 (중구 덕수궁길)	168	시립미술관	110800
서울시청매점 (중구 덕수궁길)	168	소방재난본부	270000
서울시청매점 (중구 덕수궁길)	168	소방재난본부	380000
서울시청매점 (중구 덕수궁길)	168	소방재난본부	100000
서울시청매점 (중구 덕수궁길)	168	지역발전본부	350000
서울시청매점 (중구 덕수궁길)	168	상수도사업본부	200000
서울시청매점 (중구 덕수궁길)	168	소방재난본부	260000
서울시청매점 (중구 덕수궁길)	168	소방재난본부	285000
서울시청매점 (중구 덕수궁길)	168	도시재생본부	190000
서울시청매점 (중구 덕수궁길)	168	시립미술관	58500
서울시청매점 (중구 덕수궁길)	168	시립미술관	124720
서울시청매점 (중구 덕수궁길)	168	시립미술관	70000
서울시청매점 (중구 덕수궁길)	168	도로사업소	15000
서울시청매점 (중구 덕수궁길)	168	상수도사업본부	230000
서울시청매점 (중구 덕수궁길)	168	도시기반시설본부	323500
서울시청매점 (중구 덕수궁길)	168	시립미술관	87000
서울시청매점 (중구 덕수궁길)	168	지역발전본부	340000
서울시청매점 (중구 덕수궁길)	168	재무국	400000
서울시청매점 (중구 덕수궁길)	168	시민건강국	475000
서울시청매점 (중구 덕수궁길)	168	도시계획국	295000
서울시청매점 (중구 덕수궁길)	168	도시계획국	230000
서울시청매점 (중구 덕수궁길)	168	서울역사박물관	150000
서울시청매점 (중구 덕수궁길)	168	도로사업소	9600
서울시청매점 (중구 덕수궁길)	168	도시재생본부	300000
서울시청매점 (중구 덕수궁길)	168	재무국	252300
서울시청매점 (중구 덕수궁길)	168	재무국	262700
서울시청매점 (중구 덕수궁길)	168	재무국	380000
서울시청매점 (중구 덕수궁길)	168	재무국	420920
서울시청매점 (중구 덕수궁길)	168	재무국	359000
서울시청매점 (중구 덕수궁길)	168	도시재생본부	425000
서울시청매점 (중구 덕수궁길)	168	도시교통본부	200000
서울시청매점 (중구 덕수궁길)	168	시립미술관	72000
서울시청매점 (중구 덕수궁길)	168	시립미술관	80000
서울시청매점 (중구 덕수궁길)	168	상수도사업본부	209000
서울시청매점 (중구 덕수궁길)	168	안전총괄본부	200000
서울시청매점 (중구 덕수궁길)	168	지역발전본부	345000
서울시청매점 (중구 덕수궁길)	168	기후환경본부	95800
서울시청매점 (중구 덕수궁길)	168	기후환경본부	192000
서울시청매점 (중구 덕수궁길)	168	도시계획국	330000
서울시청매점 (중구 덕수궁길)	168	평생교육국	152100
서울시청매점 (중구 덕수궁길)	168	도시재생본부	140800
서울시청매점 (중구 덕수궁길)	168	시립미술관	60000
서울시청매점 (중구 덕수궁길)	168	상수도사업본부	258700
서울시청매점 (중구 덕수궁길)	168	도시재생본부	400000
서울시청매점 (중구 덕수궁길)	168	재무국	318000
서울시청매점 (중구 덕수궁길)	168	도시계획국	399000
서울시청매점 (중구 덕수궁길)	168	푸른도시국	233760
서울시청매점 (중구 덕수궁길)	168	상수도사업본부	256030
서울시청매점 (중구 덕수궁길)	168	푸른도시국	74400
서울시청매점 (중구 덕수궁길)	168	지역발전본부	311600
서울시청매점 (중구 덕수궁길)	168	재무국	338000
서울시청매점 (중구 덕수궁길)	168	재무국	72280
서울시청매점 (중구 덕수궁길)	168	재무국	466500
서울시청매점 (중구 덕수궁길)	168	재무국	252400
서울시청매점 (중구 덕수궁길)	168	도시기반시설본부	458000
서울시청매점 (중구 덕수궁길)	168	도시계획국	366000
서울시청매점 (중구 덕수궁길)	168	도시계획국	100000
서울시청매점 (중구 덕수궁길)	168	소방재난본부	184000
서울시청매점 (중구 덕수궁길)	168	도시교통본부	68000
서울시청매점 (중구 덕수궁길)	168	재무국	463600
서울시청매점 (중구 덕수궁길)	168	재무국	215000
서울시청매점 (중구 덕수궁길)	168	재무국	360000
서울시청매점 (중구 덕수궁길)	168	재무국	363000
서울시청매점 (중구 덕수궁길)	168	상수도사업본부	220000
서울시청매점 (중구 덕수궁길)	168	도시교통본부	300000
서울시청매점 (중구 덕수궁길)	168	시립미술관	24500
서울시청매점 (중구 덕수궁길)	168	도시계획국	363020
서울시청매점 (중구 덕수궁길)	168	소방재난본부	306000
서울시청매점 (중구 덕수궁길)	168	도시재생본부	158720
서울시청매점 (중구 덕수궁길)	168	서울역사박물관	140000
서울시청매점 (중구 덕수궁길)	168	도시기반시설본부	133000
서울시청매점 (중구 덕수궁길)	168	도시기반시설본부	73000
서울시청매점 (중구 덕수궁길)	168	도시계획국	219000
서울시청매점 (중구 덕수궁길)	168	안전총괄본부	250000
서울시청매점 (중구 덕수궁길)	168	경제진흥본부	144300
서울시청매점 (중구 덕수궁길)	168	상수도사업본부	260500
서울시청매점 (중구 덕수궁길)	168	푸른도시국	169360
서울시청매점 (중구 덕수궁길)	168	시립미술관	334300
서울시청매점 (중구 덕수궁길)	168	안전총괄본부	480000
서울시청매점 (중구 덕수궁길)	168	시립미술관	93800
서울시청매점 (중구 덕수궁길)	168	도시계획국	289000
서울시청매점 (중구 덕수궁길)	168	의정담당관	298700
서울시청매점 (중구 덕수궁길)	168	상수도사업본부	226300
서울시청매점 (중구 덕수궁길)	168	안전총괄본부	300000
서울시청매점 (중구 덕수궁길)	168	도시재생본부	458500
서울시청매점 (중구 덕수궁길)	168	상수도사업본부	308850
서울시청매점 (중구 덕수궁길)	168	도시기반시설본부	209000
서울시청매점 (중구 덕수궁길)	168	도시교통본부	400000
서울시청매점 (중구 덕수궁길)	168	도시계획국	290000
서울시청매점 (중구 덕수궁길)	168	안전총괄본부	210000
서울시청매점 (중구 덕수궁길)	168	지역발전본부	353000
서울시청매점 (중구 덕수궁길)	168	시립미술관	48000
서울시청매점 (중구 덕수궁길)	168	시립미술관	250000
서울시청매점 (중구 덕수궁길)	168	시립미술관	260000
서울시청매점 (중구 덕수궁길)	168	서울역사박물관	262000
서울시청매점 (중구 덕수궁길)	168	도시계획국	400000
서울시청매점 (중구 덕수궁길)	168	도시재생본부	232000
서울시청매점 (중구 덕수궁길)	168	행정국	150000
서울시청매점 (중구 덕수궁길)	168	도시재생본부	260000
서울시청매점 (중구 덕수궁길)	168	도시재생본부	320000
서울시청매점 (중구 덕수궁길)	168	푸른도시국	284150
서울시청매점 (중구 덕수궁길)	168	시립미술관	380000
서울시청매점 (중구 덕수궁길)	168	지역발전본부	350920
서울시청매점 (중구 덕수궁길)	168	지역발전본부	115000
서울시청매점 (중구 덕수궁길)	168	시립미술관	141780
서울시청매점 (중구 덕수궁길)	168	도시계획국	369000
서울시청매점 (중구 덕수궁길)	168	도시계획국	65000
서울시청매점 (중구 덕수궁길)	168	도시계획국	150000
서울시청매점 (중구 덕수궁길)	168	행정국	268040
서울시청매점 (중구 덕수궁길)	168	도시재생본부	78000
서울시청매점 (중구 덕수궁길)	168	도시재생본부	300200
서울시청매점 (중구 덕수궁길)	168	지역발전본부	277680
서울시청매점 (중구 덕수궁길)	168	안전총괄실	366390
서울시청매점 (중구 덕수궁길)	168	도시교통실	267070
서울시청매점 (중구 덕수궁길)	168	도시교통실	165660
서울시청매점 (중구 덕수궁길)	168	도시기반시설본부	90100
서울시청매점 (중구 덕수궁길)	168	도시기반시설본부	303370
서울시청매점 (중구 덕수궁길)	168	도시기반시설본부	315150
서울시청매점 (중구 덕수궁길)	168	도시계획국	415080
서울시청매점 (중구 덕수궁길)	168	도시재생본부	74000
서울시청매점 (중구 덕수궁길)	168	도시재생본부	250000
서울시청매점 (중구 덕수궁길)	168	주택건축국	224000
서울시청매점 (중구 덕수궁길)	168	주택건축국	193000
서울시청매점 (중구 덕수궁길)	168	서울역사박물관	148000
서울시청매점 (중구 덕수궁길)	168	시립미술관	67000
서울시청매점 (중구 서소문동)	52	물순환안전국	132000
서울시청매점 (중구 서소문동)	52	중부공원녹지사업소	178000
서울시청매점 (중구 서소문동)	52	물순환안전국	194800
서울시청매점 (중구 서소문동)	52	물순환안전국	70000
서울시청매점 (중구 서소문동)	52	물순환안전국	330000
서울시청매점 (중구 서소문동)	52	물순환안전국	280000
서울시청매점 (중구 서소문동)	52	도시안전건설위원회	60000
서울시청매점 (중구 서소문동)	52	재무국	254000
서울시청매점 (중구 서소문동)	52	물순환안전국	220000
서울시청매점 (중구 서소문동)	52	재무국	350000
