"","exec_loc","Freq","dept_nm_lvl_2","to_id","from_id"
"10590","한미리",76,"서울특별시장","to_1071","from_101"
"10591","한미리",76,"경제진흥본부","to_1071","from_8"
"10592","한미리",76,"시민감사옴부즈만위원회","to_1071","from_73"
"10593","한미리푸드어소",45,"기획조정실","to_1072","from_4"
"10594","한미리푸드어소",45,"정보기획관","to_1072","from_15"
"10595","한미리푸드어소",45,"언론홍보실","to_1072","from_69"
"10596","한미리푸드어소",45,"경제진흥본부","to_1072","from_8"
"10597","한미리푸드어소",45,"서울혁신기획관","to_1072","from_5"
"10598","한미리푸드어소",45,"행정국","to_1072","from_3"
"10599","한미리푸드어소",45,"민생사법경찰단","to_1072","from_92"
"10600","한미리푸드어소",45,"행정1부시장","to_1072","from_28"
"10601","한미리푸드어소",45,"여성가족정책실","to_1072","from_35"
"10602","한미리푸드어소",45,"서울특별시장","to_1072","from_101"
"10603","한미리푸드어소",45,"주택건축국","to_1072","from_24"
"10604","한미리푸드어소",45,"일자리노동정책관","to_1072","from_9"
"10605","한미리푸드어소",45,"기후환경본부","to_1072","from_19"
"10606","한미리푸드어소",45,"기획경제위원회","to_1072","from_119"
"10607","한미리푸드어소",45,"입법담당관","to_1072","from_32"
"10608","한미리푸드어소",45,"안전총괄본부","to_1072","from_36"
"10609","한미리푸드어소",45,"시민소통기획관","to_1072","from_6"
"10610","한미리푸드어소",45,"도시기반시설본부","to_1072","from_62"
"10611","한성",63,"감사위원회","to_1073","from_21"
"10612","한성",63,"물순환안전국","to_1073","from_52"
"10613","한성",63,"평생교육국","to_1073","from_34"
"10614","한성",63,"도시교통본부","to_1073","from_20"
"10615","한성",63,"문화본부","to_1073","from_25"
"10616","한성",63,"도시계획국","to_1073","from_30"
"10617","한성",63,"푸른도시국","to_1073","from_7"
"10618","한성",63,"시립미술관","to_1073","from_16"
"10619","한성",63,"관광체육국","to_1073","from_26"
"10620","한성",63,"의사담당관","to_1073","from_68"
"10621","한성",63,"비상기획관","to_1073","from_70"
"10622","한성",63,"안전총괄본부","to_1073","from_36"
"10623","한성",63,"행정국","to_1073","from_3"
"10624","한성",63,"지역발전본부","to_1073","from_23"
"10625","한성",63,"상수도사업본부","to_1073","from_37"
"10626","한성",63,"대변인","to_1073","from_11"
"10627","한성",63,"기획조정실","to_1073","from_4"
"10628","한성",63,"기후환경본부","to_1073","from_19"
"10629","한성",63,"서울시립과학관","to_1073","from_91"
"10630","한성",63,"물재생센터","to_1073","from_59"
"10631","한성",63,"재무국","to_1073","from_10"
"10632","한성칼국수",21,"인재개발원","to_1074","from_100"
"10633","한성칼국수",21,"품질시험소","to_1074","from_115"
"10634","한성칼국수",21,"보건환경연구원","to_1074","from_89"
"10635","한성칼국수",21,"서울대공원","to_1074","from_104"
"10636","한성칼국수",21,"상수도사업본부","to_1074","from_37"
"10637","한소반청계산",10,"어린이병원","to_1075","from_118"
"10638","한소반청계산",10,"농업기술센터","to_1075","from_96"
"10639","한소반청계산",10,"데이터센터","to_1075","from_77"
"10640","한소반청계산",10,"인재개발원","to_1075","from_100"
"10641","한소반청계산",10,"도로사업소","to_1075","from_17"
"10642","한소반청계산",10,"기후환경본부","to_1075","from_19"
"10643","한식문화관",17,"시민감사옴부즈만위원회","to_1076","from_73"
"10644","한식문화관",17,"기획조정실","to_1076","from_4"
"10645","한식문화관",17,"서울혁신기획관","to_1076","from_5"
"10646","한식문화관",17,"시민건강국","to_1076","from_40"
"10647","한식문화관",17,"시민소통기획관","to_1076","from_6"
"10648","한양식당",11,"도로사업소","to_1077","from_17"
"10649","한와담",65,"의사담당관","to_1078","from_68"
"10650","한와담",65,"시민건강국","to_1078","from_40"
"10651","한와담",65,"도시교통본부","to_1078","from_20"
"10652","한와담",65,"복지본부","to_1078","from_51"
"10653","한와담",65,"지역발전본부","to_1078","from_23"
"10654","한와담",65,"의정담당관","to_1078","from_72"
"10655","한와담",65,"대변인","to_1078","from_11"
"10656","한와담",65,"행정1부시장","to_1078","from_28"
"10657","한와담",65,"행정국","to_1078","from_3"
"10658","한와담",65,"정무부시장","to_1078","from_12"
"10659","한와담",65,"감사위원회","to_1078","from_21"
"10660","한와담",65,"재무국","to_1078","from_10"
"10661","한와담",65,"주택건축국","to_1078","from_24"
"10662","한와담",65,"예산정책담당관","to_1078","from_27"
"10663","한와담",65,"여성가족정책실","to_1078","from_35"
"10664","한와담",65,"보건복지전문위원실","to_1078","from_78"
"10665","한와담",65,"기획조정실","to_1078","from_4"
"10666","한와담",65,"안전총괄본부","to_1078","from_36"
"10667","한와담",65,"도시계획국","to_1078","from_30"
"10668","한와담",65,"관광체육국","to_1078","from_26"
"10669","한와담",65,"서울혁신기획관","to_1078","from_5"
"10670","한와담",65,"기후환경본부","to_1078","from_19"
"10671","한와담",65,"정보기획관","to_1078","from_15"
"10672","한와담",65,"언론홍보실","to_1078","from_69"
"10673","한와담",65,"복지정책실","to_1078","from_41"
"10674","한와담",65,"평생교육국","to_1078","from_34"
"10675","한와담광화문점",12,"물순환안전국","to_1079","from_52"
"10676","한와담광화문점",12,"도시교통본부","to_1079","from_20"
"10677","한와담광화문점",12,"언론홍보실","to_1079","from_69"
"10678","한와담광화문점",12,"재무국","to_1079","from_10"
"10679","한와담광화문점",12,"문화본부","to_1079","from_25"
"10680","한와담광화문점",12,"스마트도시정책관","to_1079","from_106"
"10681","한와담광화문점",12,"안전총괄본부","to_1079","from_36"
"10682","한우1번지",12,"강서소방서","to_1080","from_83"
"10683","한우1번지",12,"소방재난본부","to_1080","from_67"
"10684","한우마당",67,"주택건축국","to_1081","from_24"
"10685","한우마당",67,"시민건강국","to_1081","from_40"
"10686","한우마당",67,"복지본부","to_1081","from_51"
"10687","한우마당",67,"기후환경본부","to_1081","from_19"
"10688","한우마당",67,"정보기획관","to_1081","from_15"
"10689","한우마당",67,"지역발전본부","to_1081","from_23"
"10690","한우마당",67,"재무국","to_1081","from_10"
"10691","한우마당",67,"여성가족정책실","to_1081","from_35"
"10692","한우마당",67,"기획조정실","to_1081","from_4"
"10693","한우마당",67,"도시재생본부","to_1081","from_1"
"10694","한우마당",67,"평생교육국","to_1081","from_34"
"10695","한우마당",67,"안전총괄본부","to_1081","from_36"
"10696","한우마당",67,"행정국","to_1081","from_3"
"10697","한우마당",67,"도시교통본부","to_1081","from_20"
"10698","한우마당",67,"도시기반시설본부","to_1081","from_62"
"10699","한우마당",67,"시민소통기획관","to_1081","from_6"
"10700","한우마당",67,"구로소방서","to_1081","from_49"
"10701","한우마당",67,"물순환안전국","to_1081","from_52"
"10702","한우마당",67,"의사담당관","to_1081","from_68"
"10703","한우마당",67,"민생사법경찰단","to_1081","from_92"
"10704","한우마당",67,"스마트도시정책관","to_1081","from_106"
"10705","한우마당",67,"감사위원회","to_1081","from_21"
"10706","한우본가갈비",23,"서대문소방서","to_1082","from_50"
"10707","한우와바다",11,"경제진흥본부","to_1083","from_8"
"10708","한우와바다",11,"도시교통본부","to_1083","from_20"
"10709","한우와바다",11,"행정국","to_1083","from_3"
"10710","한우와바다",11,"안전총괄본부","to_1083","from_36"
"10711","한우와바다",11,"재무국","to_1083","from_10"
"10712","한우와바다",11,"행정2부시장","to_1083","from_71"
"10713","한우와바다",11,"안전총괄실","to_1083","from_64"
"10714","한우와바다",11,"정무부시장","to_1083","from_12"
"10715","한우장터",11,"서울종합방재센터","to_1084","from_113"
"10716","한우장터",11,"성동소방서","to_1084","from_57"
"10717","한우장터",11,"행정국","to_1084","from_3"
"10718","한우장터",11,"서울역사박물관","to_1084","from_33"
"10719","한우장터",11,"강동소방서","to_1084","from_80"
"10720","한육감",19,"기획조정실","to_1085","from_4"
"10721","한육감",19,"푸른도시국","to_1085","from_7"
"10722","한육감",19,"행정국","to_1085","from_3"
"10723","한육감",19,"재무국","to_1085","from_10"
"10724","한육감",19,"관광체육국","to_1085","from_26"
"10725","한일관",16,"인재개발원","to_1086","from_100"
"10726","한일관",16,"문화본부","to_1086","from_25"
"10727","한일관",16,"시립미술관","to_1086","from_16"
"10728","한일관",16,"도시교통본부","to_1086","from_20"
"10729","한일관",16,"기획조정실","to_1086","from_4"
"10730","한일관",16,"행정국","to_1086","from_3"
"10731","한일관",16,"푸른도시국","to_1086","from_7"
"10732","한촌설렁탕",25,"한강사업본부","to_1087","from_38"
"10733","한촌설렁탕",25,"관광체육국","to_1087","from_26"
"10734","한촌설렁탕",25,"중랑소방서","to_1087","from_60"
"10735","한촌설렁탕",25,"의정담당관","to_1087","from_72"
"10736","한촌설렁탕",25,"농업기술센터","to_1087","from_96"
"10737","한촌설렁탕",25,"시립미술관","to_1087","from_16"
"10738","한촌설렁탕",25,"도로사업소","to_1087","from_17"
"10739","한촌설렁탕",25,"서부공원녹지사업소","to_1087","from_39"
"10740","한촌설렁탕",25,"도시계획국","to_1087","from_30"
"10741","한촌설렁탕",25,"체육시설관리사업소","to_1087","from_46"
"10742","한촌설렁탕",25,"대변인","to_1087","from_11"
"10743","한화비앤비／빈",11,"입법담당관","to_1088","from_32"
"10744","한화비앤비／빈",11,"기후환경본부","to_1088","from_19"
"10745","한화비앤비／빈",11,"도시교통본부","to_1088","from_20"
"10746","한화비앤비／빈",11,"행정국","to_1088","from_3"
"10747","한화역사롯데마트서울",18,"민생사법경찰단","to_1089","from_92"
"10748","한화역사롯데마트서울",18,"경제진흥본부","to_1089","from_8"
"10749","한화역사롯데마트서울",18,"물순환안전국","to_1089","from_52"
"10750","한화역사롯데마트서울",18,"입법담당관","to_1089","from_32"
"10751","한화역사롯데마트서울",18,"도시기반시설본부","to_1089","from_62"
"10752","한화역사롯데마트서울",18,"서울특별시장","to_1089","from_101"
"10753","한화역사롯데마트서울",18,"재무국","to_1089","from_10"
"10754","한화호텔앤드리조트",85,"행정국","to_1090","from_3"
"10755","한화호텔앤드리조트",85,"서울혁신기획관","to_1090","from_5"
"10756","한화호텔앤드리조트",85,"시민소통기획관","to_1090","from_6"
"10757","한화호텔앤드리조트",85,"재무국","to_1090","from_10"
"10758","한화호텔앤드리조트",85,"대변인","to_1090","from_11"
"10759","한화호텔앤드리조트",85,"서울특별시장","to_1090","from_101"
"10760","한화호텔앤드리조트",85,"여성가족정책실","to_1090","from_35"
"10761","한화호텔앤드리조트",85,"도시재생본부","to_1090","from_1"
"10762","한화호텔앤드리조트",85,"주택건축국","to_1090","from_24"
"10763","한화호텔앤드리조트",85,"기획조정실","to_1090","from_4"
"10764","한화호텔앤드리조트",85,"안전총괄본부","to_1090","from_36"
"10765","한화호텔앤드리조트",85,"일자리노동정책관","to_1090","from_9"
"10766","한화호텔앤드리조트",85,"정무부시장","to_1090","from_12"
"10767","한화호텔앤드리조트",85,"민생사법경찰단","to_1090","from_92"
"10768","한화호텔앤드리조트",85,"경제진흥본부","to_1090","from_8"
"10769","한화호텔앤드리조트",85,"인권담당관","to_1090","from_99"
"10770","한화호텔앤드리조트",85,"경제정책실","to_1090","from_14"
"10771","할리스커피",45,"시민소통기획관","to_1091","from_6"
"10772","할리스커피",45,"서울혁신기획관","to_1091","from_5"
"10773","할리스커피",45,"정무부시장","to_1091","from_12"
"10774","할리스커피",45,"기후환경본부","to_1091","from_19"
"10775","할리스커피",45,"도시재생본부","to_1091","from_1"
"10776","할리스커피",45,"언론홍보실","to_1091","from_69"
"10777","할리스커피",45,"경제진흥본부","to_1091","from_8"
"10778","할리스커피",45,"대변인","to_1091","from_11"
"10779","할매집",13,"상수도사업본부","to_1092","from_37"
"10780","할매집",13,"도시재생본부","to_1092","from_1"
"10781","할매집",13,"한강사업본부","to_1092","from_38"
"10782","할매집",13,"민생사법경찰단","to_1092","from_92"
"10783","할매집",13,"관광체육국","to_1092","from_26"
"10784","할매추어탕",40,"상수도사업본부","to_1093","from_37"
"10785","함경면옥",12,"대변인","to_1094","from_11"
"10786","함경면옥",12,"상수도사업본부","to_1094","from_37"
"10787","함경면옥",12,"용산소방서","to_1094","from_120"
"10788","함경면옥",12,"서울역사편찬원","to_1094","from_90"
"10789","함경면옥",12,"도시교통본부","to_1094","from_20"
"10790","함경면옥",12,"기술심사담당관","to_1094","from_93"
"10791","함흥면옥",23,"광진소방서","to_1095","from_122"
"10792","함흥면옥",23,"소방재난본부","to_1095","from_67"
"10793","함흥면옥",23,"푸른도시국","to_1095","from_7"
"10794","함흥면옥",23,"행정국","to_1095","from_3"
"10795","함흥면옥",23,"복지본부","to_1095","from_51"
"10796","함흥면옥",23,"상수도사업본부","to_1095","from_37"
"10797","함흥면옥",23,"문화본부","to_1095","from_25"
"10798","합정오리농장",16,"마포소방서","to_1096","from_61"
"10799","항아리보쌈",10,"상수도사업본부","to_1097","from_37"
"10800","항아리보쌈",10,"송파소방서","to_1097","from_56"
"10801","항아리보쌈",10,"행정자치위원회","to_1097","from_107"
"10802","항아리보쌈",10,"양천소방서","to_1097","from_44"
"10803","해구",12,"상수도사업본부","to_1098","from_37"
"10804","해담채",37,"인재개발원","to_1099","from_100"
"10805","해담채",37,"기후환경본부","to_1099","from_19"
"10806","해담채",37,"복지본부","to_1099","from_51"
"10807","해담채",37,"대변인","to_1099","from_11"
"10808","해담채",37,"데이터센터","to_1099","from_77"
"10809","해담채",37,"도시교통본부","to_1099","from_20"
"10810","해담채",37,"푸른도시국","to_1099","from_7"
"10811","해담채",37,"기획조정실","to_1099","from_4"
"10812","해당없음",10,"성북소방서","to_1100","from_86"
"10813","해당없음",10,"소방재난본부","to_1100","from_67"
"10814","해뜨는기장",13,"중부소방서","to_1101","from_58"
"10815","해명",12,"민생사법경찰단","to_1102","from_92"
"10816","해명",12,"중부공원녹지사업소","to_1102","from_88"
"10817","해명",12,"소방재난본부","to_1102","from_67"
"10818","해바라기정육식당",15,"강서소방서","to_1103","from_83"
"10819","해바라기정육식당",15,"중랑소방서","to_1103","from_60"
"10820","해원복집",12,"서울대공원","to_1104","from_104"
"10821","해전해물탕",10,"상수도사업본부","to_1105","from_37"
"10822","해전해물탕",10,"한성백제박물관","to_1105","from_87"
"10823","해전해물탕",10,"강동소방서","to_1105","from_80"
"10824","해조스시",10,"시민소통기획관","to_1106","from_6"
"10825","해조스시",10,"데이터센터","to_1106","from_77"
"10826","해조스시",10,"재무국","to_1106","from_10"
"10827","해조스시",10,"기획조정실","to_1106","from_4"
"10828","해조스시",10,"여성가족정책실","to_1106","from_35"
"10829","해조스시",10,"도시교통본부","to_1106","from_20"
"10830","해조스시",10,"정무부시장","to_1106","from_12"
"10831","해조스시",10,"시민건강국","to_1106","from_40"
"10832","해조스시",10,"행정2부시장","to_1106","from_71"
"10833","해주면가",11,"상수도사업본부","to_1107","from_37"
"10834","햇빛촌마트",57,"상수도사업본부","to_1108","from_37"
"10835","행복전집",50,"운영전문위원실","to_1109","from_43"
"10836","행복전집",50,"경제진흥본부","to_1109","from_8"
"10837","행복전집",50,"행정국","to_1109","from_3"
"10838","행복전집",50,"관광체육국","to_1109","from_26"
"10839","행복전집",50,"여성가족정책실","to_1109","from_35"
"10840","행복전집",50,"도시공간개선단","to_1109","from_63"
"10841","행복전집",50,"시민소통기획관","to_1109","from_6"
"10842","행복전집",50,"도시기반시설본부","to_1109","from_62"
"10843","행복전집",50,"일자리노동정책관","to_1109","from_9"
"10844","행복전집",50,"도시교통본부","to_1109","from_20"
"10845","행복전집",50,"도시계획국","to_1109","from_30"
"10846","행복전집",50,"문화본부","to_1109","from_25"
"10847","행복전집",50,"평생교육국","to_1109","from_34"
"10848","행복전집",50,"정보기획관","to_1109","from_15"
"10849","행복전집",50,"푸른도시국","to_1109","from_7"
"10850","행복전집",50,"기획조정실","to_1109","from_4"
"10851","행복전집",50,"지역발전본부","to_1109","from_23"
"10852","행복전집",50,"안전총괄본부","to_1109","from_36"
"10853","행복전집",50,"도시교통실","to_1109","from_22"
"10854","행복전집",50,"재무국","to_1109","from_10"
"10855","행복전집",50,"시민감사옴부즈만위원회","to_1109","from_73"
"10856","행복전집",50,"도시재생실","to_1109","from_2"
"10857","행복플러스",46,"시민소통기획관","to_1110","from_6"
"10858","행복플러스",46,"여성가족정책실","to_1110","from_35"
"10859","행복플러스",46,"행정국","to_1110","from_3"
"10860","행복플러스",46,"기획조정실","to_1110","from_4"
"10861","행복플러스",46,"데이터센터","to_1110","from_77"
"10862","행복플러스",46,"보건환경연구원","to_1110","from_89"
"10863","행복플러스",46,"도시공간개선단","to_1110","from_63"
"10864","행복플러스",46,"시민건강국","to_1110","from_40"
"10865","행복플러스",46,"평생교육국","to_1110","from_34"
"10866","행복플러스",46,"복지본부","to_1110","from_51"
"10867","행복플러스",46,"재무국","to_1110","from_10"
"10868","행복플러스",46,"의정담당관","to_1110","from_72"
"10869","행복플러스",46,"도시재생본부","to_1110","from_1"
"10870","행복플러스",46,"문화본부","to_1110","from_25"
"10871","행복플러스",46,"교통방송","to_1110","from_95"
"10872","행복플러스",46,"푸른도시국","to_1110","from_7"
"10873","행복플러스",46,"상수도사업본부","to_1110","from_37"
"10874","행복플러스",46,"도시계획국","to_1110","from_30"
"10875","행복플러스",46,"감사위원회","to_1110","from_21"
"10876","행복플러스",46,"정보기획관","to_1110","from_15"
"10877","행복플러스",46,"한강사업본부","to_1110","from_38"
"10878","행복플러스서울시청점",33,"기술심사담당관","to_1111","from_93"
"10879","행복플러스서울시청점",33,"안전총괄본부","to_1111","from_36"
"10880","행복플러스서울시청점",33,"도시재생본부","to_1111","from_1"
"10881","행복플러스서울시청점",33,"민생사법경찰단","to_1111","from_92"
"10882","행복플러스서울시청점",33,"복지본부","to_1111","from_51"
"10883","행복플러스서울시청점",33,"서울혁신기획관","to_1111","from_5"
"10884","행복플러스서울시청점",33,"여성가족정책실","to_1111","from_35"
"10885","행복플러스서울시청점",33,"시민소통기획관","to_1111","from_6"
"10886","행복플러스서울시청점",33,"정보기획관","to_1111","from_15"
"10887","행복플러스서울시청점",33,"도시공간개선단","to_1111","from_63"
"10888","행복플러스서울시청점",33,"시민건강국","to_1111","from_40"
"10889","행복플러스서울시청점",33,"도시교통본부","to_1111","from_20"
"10890","행복플러스서울시청점",33,"행정국","to_1111","from_3"
"10891","행복플러스서울시청점",33,"은평병원","to_1111","from_98"
"10892","행복플러스시청점",10,"복지본부","to_1112","from_51"
"10893","행복플러스시청점",10,"안전총괄본부","to_1112","from_36"
"10894","행복플러스시청점",10,"시민소통기획관","to_1112","from_6"
"10895","행복플러스시청점",10,"여성가족정책실","to_1112","from_35"
"10896","행복플러스시청점",10,"도시공간개선단","to_1112","from_63"
"10897","행복플러스시청점",10,"기후환경본부","to_1112","from_19"
"10898","행복플러스시청점",10,"행정국","to_1112","from_3"
"10899","행복플러스카페",14,"복지본부","to_1113","from_51"
"10900","행복플러스카페",14,"대변인","to_1113","from_11"
"10901","행복한구이세",10,"물순환안전국","to_1114","from_52"
"10902","행복한구이세",10,"기획조정실","to_1114","from_4"
"10903","행복한구이세",10,"행정국","to_1114","from_3"
"10904","행복한구이세",10,"행정1부시장","to_1114","from_28"
"10905","행복한구이세",10,"민생사법경찰단","to_1114","from_92"
"10906","행복한구이세",10,"시민소통기획관","to_1114","from_6"
"10907","행복한베이커리",34,"인재개발원","to_1115","from_100"
"10908","행복한베이커리",34,"은평병원","to_1115","from_98"
"10909","행복한베이커리",34,"대변인","to_1115","from_11"
"10910","행복한베이커리",34,"서울혁신기획관","to_1115","from_5"
"10911","행복한베이커리앤카페",18,"서울도서관","to_1116","from_75"
"10912","행복한하루소바",64,"시민소통기획관","to_1117","from_6"
"10913","행복한하루소바",64,"경제진흥본부","to_1117","from_8"
"10914","행복한하루소바",64,"도시재생본부","to_1117","from_1"
"10915","행복한하루소바",64,"도시기반시설본부","to_1117","from_62"
"10916","행복한하루소바",64,"일자리노동정책관","to_1117","from_9"
"10917","행복한하루소바",64,"복지본부","to_1117","from_51"
"10918","행복한하루소바",64,"대변인","to_1117","from_11"
"10919","행복한하루소바",64,"주택건축국","to_1117","from_24"
"10920","행복한하루소바",64,"서울혁신기획관","to_1117","from_5"
"10921","행복한하루소바",64,"푸른도시국","to_1117","from_7"
"10922","행복한하루소바",64,"지역발전본부","to_1117","from_23"
"10923","행복한하루소바",64,"안전총괄본부","to_1117","from_36"
"10924","행복한하루소바",64,"도시공간개선단","to_1117","from_63"
"10925","행복한하루소바",64,"관광체육국","to_1117","from_26"
"10926","행복한하루소바",64,"시민건강국","to_1117","from_40"
"10927","행복한하루소바",64,"행정국","to_1117","from_3"
"10928","행복한하루소바",64,"정무부시장","to_1117","from_12"
"10929","행복한하루소바",64,"여성가족정책실","to_1117","from_35"
"10930","행복한하루소바",64,"경제정책실","to_1117","from_14"
"10931","향설주랑",14,"경제진흥본부","to_1118","from_8"
"10932","향설주랑",14,"시민감사옴부즈만위원회","to_1118","from_73"
"10933","향설주랑",14,"도시공간개선단","to_1118","from_63"
"10934","향설주랑",14,"안전총괄본부","to_1118","from_36"
"10935","향설주랑",14,"도시기반시설본부","to_1118","from_62"
"10936","향설주랑",14,"노동민생정책관","to_1118","from_13"
"10937","향촌",28,"도시교통본부","to_1119","from_20"
"10938","향촌",28,"문화본부","to_1119","from_25"
"10939","향촌",28,"기획경제전문위원실","to_1119","from_31"
"10940","향촌",28,"물순환안전국","to_1119","from_52"
"10941","향촌",28,"농업기술센터","to_1119","from_96"
"10942","향촌",28,"기후환경본부","to_1119","from_19"
"10943","향촌",28,"평생교육국","to_1119","from_34"
"10944","향촌",28,"도시계획국","to_1119","from_30"
"10945","향촌",28,"감사위원회","to_1119","from_21"
"10946","향촌",28,"복지본부","to_1119","from_51"
"10947","향촌",28,"도시교통실","to_1119","from_22"
"10948","향촌",28,"시립미술관","to_1119","from_16"
"10949","허머스키친",14,"정보기획관","to_1120","from_15"
"10950","허머스키친",14,"시민소통기획관","to_1120","from_6"
"10951","허머스키친",14,"문화본부","to_1120","from_25"
"10952","허머스키친",14,"도시기반시설본부","to_1120","from_62"
"10953","허머스키친",14,"기획조정실","to_1120","from_4"
"10954","허머스키친",14,"서울혁신기획관","to_1120","from_5"
"10955","허머스키친",14,"도시재생본부","to_1120","from_1"
"10956","허머스키친",14,"경제진흥본부","to_1120","from_8"
"10957","허머스키친",14,"시민감사옴부즈만위원회","to_1120","from_73"
"10958","허머스키친",14,"재무국","to_1120","from_10"
"10959","허수아비돈까스",18,"행정국","to_1121","from_3"
"10960","허수아비돈까스",18,"재무국","to_1121","from_10"
"10961","허수아비돈까스",18,"도시교통본부","to_1121","from_20"
"10962","허수아비돈까스",18,"도시계획국","to_1121","from_30"
"10963","허수아비돈까스",18,"서울역사박물관","to_1121","from_33"
"10964","허수아비돈까스",18,"문화본부","to_1121","from_25"
"10965","허수아비돈까스",18,"시민권익담당관","to_1121","from_79"
"10966","허수아비돈까스",18,"시립미술관","to_1121","from_16"
"10967","허수아비돈까스",18,"행정자치전문위원실","to_1121","from_18"
"10968","허수아비돈까스",18,"예산정책담당관","to_1121","from_27"
"10969","헬라스커피",14,"환경수자원전문위원실","to_1122","from_111"
"10970","헬라스커피",14,"도시계획국","to_1122","from_30"
"10971","헬라스커피",14,"감사위원회","to_1122","from_21"
"10972","헬라스커피",14,"서울도서관","to_1122","from_75"
"10973","헬라스커피",14,"재무국","to_1122","from_10"
"10974","헬라스커피",14,"도시재생본부","to_1122","from_1"
"10975","헬라스커피",14,"교육전문위원실","to_1122","from_102"
"10976","헬라스커피",14,"입법담당관","to_1122","from_32"
"10977","헬라스커피",14,"기후환경본부","to_1122","from_19"
"10978","헬라스커피",14,"정보기획관","to_1122","from_15"
"10979","헬라스커피",14,"평생교육국","to_1122","from_34"
"10980","헬라스커피",14,"예산정책담당관","to_1122","from_27"
"10981","현대그린마트",10,"서울역사박물관","to_1123","from_33"
"10982","현대그린마트",10,"상수도사업본부","to_1123","from_37"
"10983","현대그린마트",10,"농업기술센터","to_1123","from_96"
"10984","현대그린마트영천동284",13,"서울역사박물관","to_1124","from_33"
"10985","현대마트",22,"한강사업본부","to_1125","from_38"
"10986","현대마트",22,"상수도사업본부","to_1125","from_37"
"10987","현대마트",22,"도로사업소","to_1125","from_17"
"10988","현대마트",22,"서북병원","to_1125","from_110"
"10989","현대마트",22,"은평병원","to_1125","from_98"
"10990","현대본가",19,"푸른도시국","to_1126","from_7"
"10991","현대본가",19,"경제진흥본부","to_1126","from_8"
"10992","현대본가",19,"행정국","to_1126","from_3"
"10993","현대본가",19,"대변인","to_1126","from_11"
"10994","현대본가",19,"도시재생본부","to_1126","from_1"
"10995","현대본가",19,"기획조정실","to_1126","from_4"
"10996","현대본가",19,"문화본부","to_1126","from_25"
"10997","현대본가",19,"기후환경본부","to_1126","from_19"
"10998","현대본가",19,"안전총괄본부","to_1126","from_36"
"10999","현대본가",19,"재무국","to_1126","from_10"
"11000","현대칼국수",39,"정보기획관","to_1127","from_15"
"11001","현대칼국수",39,"시민소통기획관","to_1127","from_6"
"11002","현대칼국수",39,"문화본부","to_1127","from_25"
"11003","현대칼국수",39,"도시안전건설전문위원실","to_1127","from_94"
"11004","현대칼국수",39,"기획경제전문위원실","to_1127","from_31"
"11005","현대칼국수",39,"재무국","to_1127","from_10"
"11006","현대칼국수",39,"평생교육국","to_1127","from_34"
"11007","현대칼국수",39,"보건복지전문위원실","to_1127","from_78"
"11008","현대칼국수",39,"물순환안전국","to_1127","from_52"
"11009","현대칼국수",39,"감사위원회","to_1127","from_21"
"11010","현대칼국수",39,"관광체육국","to_1127","from_26"
"11011","현대칼국수",39,"행정국","to_1127","from_3"
"11012","현대칼국수",39,"도시계획관리전문위원실","to_1127","from_108"
"11013","현대칼국수",39,"도시안전건설위원회","to_1127","from_112"
"11014","현선이네",21,"평생교육국","to_1128","from_34"
"11015","현선이네",21,"복지본부","to_1128","from_51"
"11016","현선이네",21,"정보기획관","to_1128","from_15"
"11017","현선이네",21,"관광체육국","to_1128","from_26"
"11018","현선이네",21,"도시교통본부","to_1128","from_20"
"11019","현선이네",21,"시립미술관","to_1128","from_16"
"11020","현선이네",21,"예산정책담당관","to_1128","from_27"
"11021","현선이네",21,"도시교통실","to_1128","from_22"
"11022","현장대응단사무실",18,"강서소방서","to_1129","from_83"
"11023","혜성원",19,"도로사업소","to_1130","from_17"
"11024","혜성원",19,"강북소방서","to_1130","from_42"
"11025","혜성원",19,"상수도사업본부","to_1130","from_37"
"11026","혜성원",19,"소방재난본부","to_1130","from_67"
"11027","호면정",27,"도시기반시설본부","to_1131","from_62"
"11028","호면정",27,"안전총괄본부","to_1131","from_36"
"11029","호면정",27,"상수도사업본부","to_1131","from_37"
"11030","호면정",27,"경제진흥본부","to_1131","from_8"
"11031","호면정",27,"지역발전본부","to_1131","from_23"
"11032","호면정",27,"문화본부","to_1131","from_25"
"11033","호아빈",84,"문화본부","to_1132","from_25"
"11034","호아빈",84,"언론홍보실","to_1132","from_69"
"11035","호아빈",84,"평생교육국","to_1132","from_34"
"11036","호아빈",84,"관광체육국","to_1132","from_26"
"11037","호아빈",84,"기후환경본부","to_1132","from_19"
"11038","호아빈",84,"재무국","to_1132","from_10"
"11039","호아빈",84,"행정국","to_1132","from_3"
"11040","호아빈",84,"도시계획국","to_1132","from_30"
"11041","호아빈",84,"교통전문위원실","to_1132","from_124"
"11042","호아빈",84,"감사위원회","to_1132","from_21"
"11043","호아빈",84,"시민건강국","to_1132","from_40"
"11044","호아빈",84,"예산정책담당관","to_1132","from_27"
"11045","호아빈",84,"시민소통기획관","to_1132","from_6"
"11046","호아빈",84,"복지본부","to_1132","from_51"
"11047","호아빈",84,"교육전문위원실","to_1132","from_102"
"11048","호아빈",84,"환경수자원전문위원실","to_1132","from_111"
"11049","호아빈",84,"기획조정실","to_1132","from_4"
"11050","호아빈",84,"경제진흥본부","to_1132","from_8"
"11051","호아빈",84,"한강사업본부","to_1132","from_38"
